QUA,QUA_val,BLU,RED,NIR,SWR,BLU_1,RED_1,NIR_1,SWR_1,BLU_2,RED_2,NIR_2,SWR_2,BLU_3,RED_3,NIR_3,SWR_3,BLU_4,RED_4,NIR_4,SWR_4,Satellite_Date,Location,Altitude
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-02-15,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-02-17,Trnovo,812
False,251.0000,0.0345,0.0510,0.1525,0.0655,0.0420,0.0530,0.1620,0.0645,0.0430,0.0475,0.1520,0.0665,0.0210,0.0345,0.1455,0.0650,0.0395,0.0560,0.1645,0.0665,2015-02-18,Trnovo,812
False,251.0000,0.0225,0.0535,0.1805,0.0890,0.0480,0.0615,0.1905,0.0965,0.0200,0.0395,0.1810,0.0880,0.0195,0.0380,0.1620,0.0850,0.0360,0.0640,0.1875,0.0900,2015-02-19,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-02-20,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-02-21,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-02-22,Trnovo,812
False,123.0000,1.0855,0.6625,0.6870,0.2960,1.0855,0.7140,0.7255,0.2800,1.0855,0.6905,0.7125,0.3090,1.0855,0.6530,0.6595,0.3160,1.0855,0.6545,0.6705,0.2835,2015-02-23,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-02-24,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-02-26,Trnovo,812
False,248.0000,0.0300,0.0335,0.1375,0.1020,0.0315,0.0335,0.1370,0.1060,0.0305,0.0335,0.1395,0.1035,0.0305,0.0305,0.1355,0.0985,0.0295,0.0340,0.1385,0.1050,2015-02-27,Trnovo,812
True,248.0000,0.0370,0.0380,0.1580,0.1330,0.0365,0.0410,0.1715,0.1345,0.0365,0.0440,0.1580,0.1350,0.0365,0.0340,0.1610,0.1290,0.0370,0.0410,0.1605,0.1340,2015-02-28,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-01,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-02,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-03,Trnovo,812
False,235.0000,0.4990,0.4910,0.5300,0.2945,0.4885,0.4780,0.5180,0.2995,0.4975,0.4920,0.5370,0.2885,0.5125,0.5020,0.5415,0.2875,0.4995,0.4865,0.5250,0.3010,2015-03-04,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-05,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-07,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-08,Trnovo,812
False,251.0000,0.2235,0.2040,0.2975,0.2185,0.2260,0.2015,0.3020,0.2215,0.2280,0.2100,0.3025,0.2185,0.2220,0.2130,0.3095,0.2160,0.2205,0.1980,0.3000,0.2190,2015-03-09,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-10,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-11,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-12,Trnovo,812
False,251.0000,0.0295,0.0440,0.1500,0.1470,0.0375,0.0565,0.1720,0.1540,0.0300,0.0460,0.1530,0.1480,0.0330,0.0430,0.1475,0.1400,0.0300,0.0465,0.1555,0.1490,2015-03-13,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-14,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-15,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-16,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-17,Trnovo,812
True,248.0000,0.0275,0.0440,0.1665,0.1535,0.0260,0.0495,0.1660,0.1650,0.0280,0.0450,0.1620,0.1520,0.0285,0.0395,0.1610,0.1460,0.0270,0.0440,0.1735,0.1535,2015-03-18,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-19,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-21,Trnovo,812
False,123.0000,1.0645,0.6125,0.6480,0.5110,1.0910,0.6015,0.6365,0.4915,1.0645,0.6030,0.6375,0.5005,1.0640,0.6560,0.6860,0.5250,1.0645,0.6260,0.6615,0.5195,2015-03-22,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-23,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-24,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-25,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-26,Trnovo,812
False,59.0000,1.0585,1.1175,0.8730,0.1845,1.0585,1.1175,0.8715,0.1830,1.0585,1.1175,0.8730,0.1855,1.0585,1.1175,0.8755,0.1860,1.0585,1.1175,0.8735,0.1835,2015-03-27,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-28,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-03-30,Trnovo,812
False,27.0000,1.0590,1.1160,1.0175,0.5085,1.0590,1.1160,1.0955,0.5030,1.0590,1.1170,0.9460,0.4865,1.0590,1.1160,0.9910,0.5480,1.0590,1.1160,1.0810,0.5510,2015-03-31,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-01,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-02,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-03,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-04,Trnovo,812
True,248.0000,0.0370,0.0475,0.1845,0.1645,0.0370,0.0555,0.1950,0.1660,0.0375,0.0435,0.1775,0.1605,0.0365,0.0520,0.1870,0.1610,0.0365,0.0595,0.1985,0.1705,2015-04-05,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-06,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-08,Trnovo,812
True,248.0000,0.0305,0.0410,0.1610,0.1480,0.0310,0.0405,0.1580,0.1570,0.0320,0.0415,0.1650,0.1480,0.0285,0.0405,0.1610,0.1485,0.0285,0.0435,0.1650,0.1530,2015-04-09,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-10,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-11,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-12,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-13,Trnovo,812
False,251.0000,0.0960,0.1145,0.2530,0.1965,0.0970,0.1130,0.2515,0.1980,0.0960,0.1140,0.2535,0.1990,0.0965,0.1140,0.2505,0.1975,0.0960,0.1145,0.2525,0.1970,2015-04-14,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-15,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-17,Trnovo,812
False,59.0000,1.0505,1.1060,0.8485,0.1710,1.0505,1.1060,0.8465,0.1665,1.0505,1.1060,0.8440,0.1725,1.0505,1.1060,0.8480,0.1745,1.0505,1.1060,0.8505,0.1705,2015-04-18,Trnovo,812
True,248.0000,0.0215,0.0410,0.1985,0.1575,0.0210,0.0415,0.2050,0.1635,0.0225,0.0435,0.2020,0.1640,0.0210,0.0365,0.1970,0.1525,0.0225,0.0405,0.1970,0.1565,2015-04-19,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-20,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-21,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-22,Trnovo,812
False,251.0000,0.0850,0.1055,0.2750,0.1970,0.0860,0.0755,0.2540,0.2030,0.0850,0.1045,0.2765,0.2215,0.0580,0.0770,0.2845,0.1945,0.0775,0.0910,0.2755,0.1895,2015-04-23,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-24,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-26,Trnovo,812
False,123.0000,1.0420,0.7550,0.8060,0.1800,1.0420,0.7540,0.8025,0.1795,1.0420,0.7550,0.8050,0.1785,1.0420,0.7580,0.8065,0.1795,1.0420,0.7550,0.8065,0.1800,2015-04-28,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-29,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-04-30,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-01,Trnovo,812
False,27.0000,1.0395,1.0955,0.9395,0.5335,1.0395,1.0955,0.8880,0.5340,1.0395,1.0955,0.8650,0.5410,1.0395,1.0955,0.8420,0.5265,1.0395,1.0955,1.0210,0.5225,2015-05-02,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-03,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-05,Trnovo,812
False,251.0000,0.2315,0.2145,0.3765,0.1545,0.2285,0.2135,0.3750,0.1540,0.2320,0.2180,0.3800,0.1565,0.2285,0.2175,0.3845,0.1580,0.2290,0.2095,0.3755,0.1525,2015-05-06,Trnovo,812
True,248.0000,0.0120,0.0260,0.3395,0.1550,0.0145,0.0215,0.3110,0.1615,0.0125,0.0285,0.3340,0.1575,0.0120,0.0250,0.3580,0.1545,0.0120,0.0240,0.3625,0.1525,2015-05-07,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-08,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-09,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-10,Trnovo,812
False,251.0000,0.3020,0.3290,0.5415,0.3690,0.3680,0.4270,0.6110,0.3920,0.2060,0.2345,0.4955,0.3050,0.2900,0.3100,0.5300,0.3390,0.3130,0.3485,0.5660,0.3945,2015-05-11,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-12,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-14,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-15,Trnovo,812
True,248.0000,0.0145,0.0285,0.4490,0.1880,0.0155,0.0315,0.4000,0.1890,0.0185,0.0285,0.4460,0.1905,0.0130,0.0275,0.4510,0.1880,0.0115,0.0280,0.4625,0.1860,2015-05-16,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-17,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-18,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-19,Trnovo,812
False,123.0000,1.0945,0.5055,0.6035,0.4485,0.7670,0.4810,0.5820,0.4565,1.0570,0.5530,0.6445,0.4630,0.6855,0.5455,0.6475,0.4370,1.0990,0.4685,0.5745,0.4395,2015-05-20,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-21,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-22,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-23,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-24,Trnovo,812
False,251.0000,0.1270,0.1185,0.5270,0.2725,0.1090,0.1075,0.5315,0.2640,0.0940,0.0750,0.5380,0.2565,0.1160,0.1100,0.5525,0.2575,0.1630,0.1265,0.5180,0.2855,2015-05-25,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-26,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-28,Trnovo,812
False,251.0000,0.3220,0.2580,0.4530,0.3670,0.1935,0.1310,0.3255,0.3005,0.3835,0.3465,0.5295,0.4000,0.3305,0.3470,0.5285,0.3290,0.2290,0.1500,0.3970,0.3090,2015-05-29,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-30,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-05-31,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-01,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-02,Trnovo,812
False,248.0000,0.0225,0.0185,0.3560,0.1795,0.0230,0.0250,0.3885,0.1810,0.0245,0.0190,0.3565,0.1810,0.0225,0.0205,0.3960,0.1820,0.0215,0.0190,0.3835,0.1795,2015-06-03,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-04,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-06,Trnovo,812
True,248.0000,0.0165,0.0160,0.3385,0.1515,0.0140,0.0180,0.3430,0.1550,0.0160,0.0170,0.3440,0.1515,0.0180,0.0160,0.3650,0.1530,0.0165,0.0140,0.3490,0.1530,2015-06-07,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-08,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-09,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-10,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-11,Trnovo,812
True,248.0000,0.0035,0.0180,0.4140,0.1960,0.0035,0.0170,0.3905,0.1985,0.0050,0.0200,0.4210,0.1980,0.0050,0.0180,0.4255,0.1925,0.0025,0.0170,0.4415,0.1940,2015-06-12,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-13,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-15,Trnovo,812
False,251.0000,0.2705,0.2215,0.3920,0.3560,0.2195,0.1525,0.3170,0.2865,0.3305,0.2965,0.4830,0.4025,0.3335,0.3335,0.5100,0.3910,0.2320,0.1520,0.3520,0.3210,2015-06-16,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-17,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-18,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-19,Trnovo,812
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2015-06-20,Trnovo,812
False,187.0000,0.4480,0.6935,0.7515,0.5045,0.4660,0.5930,0.7035,0.4575,0.5910,0.7580,0.7480,0.5015,0.4675,1.0575,0.8015,0.5020,0.4780,0.7075,0.7705,0.4975,2015-06-21,Trnovo,812
